Date,Lst Trd/Lst Prxx,Time,Trading Day,Closing,Relative Closing,Weekday,Relative Time,,,,,,,,,
9/26/2025 16:00,104-03¾,4:00:00 PM,9/25/2025,104.12,0.01171875,Thursday,10:00:00 PM,,,,,,,,,
9/26/2025 16:05,104-03¾,4:05:00 PM,9/25/2025,104.12,0.01171875,Thursday,10:05:00 PM,,,,,,,,,
9/26/2025 16:10,104-03?,4:10:00 PM,9/25/2025,104.12,0.015625,Thursday,10:10:00 PM,,,,,,,,,
9/26/2025 16:15,104-03?,4:15:00 PM,9/25/2025,104.12,0.015625,Thursday,10:15:00 PM,,,,,,,,,
9/26/2025 16:20,104-03?,4:20:00 PM,9/25/2025,104.12,0.015625,Thursday,10:20:00 PM,,,,,,,,,
9/26/2025 16:25,104-03?,4:25:00 PM,9/25/2025,104.12,0.015625,Thursday,10:25:00 PM,,,,,,,,,
9/26/2025 16:30,104-03?,4:30:00 PM,9/25/2025,104.12,0.015625,Thursday,10:30:00 PM,,,,,,,,,
9/26/2025 16:35,104-03?,4:35:00 PM,9/25/2025,104.12,0.015625,Thursday,10:35:00 PM,,,,,,,,,
9/26/2025 16:40,104-03?,4:40:00 PM,9/25/2025,104.12,0.015625,Thursday,10:40:00 PM,,,,,,,,,
9/26/2025 16:45,104-03?,4:45:00 PM,9/25/2025,104.12,0.015625,Thursday,10:45:00 PM,,,,,,,,,
9/26/2025 16:50,104-03?,4:50:00 PM,9/25/2025,104.12,0.015625,Thursday,10:50:00 PM,,,,,,,,,
9/26/2025 16:55,104-03¾,4:55:00 PM,9/25/2025,104.12,0.01171875,Thursday,10:55:00 PM,,,,,,,,,
9/28/2025 18:00,104-04¼,6:00:00 PM,9/28/2025,104.13,0,Sunday,12:00:00 AM,,,,,,,,,
9/28/2025 18:05,104-04?,6:05:00 PM,9/28/2025,104.13,-0.00390625,Sunday,12:05:00 AM,,,,,,,,,
9/28/2025 18:10,104-04?,6:10:00 PM,9/28/2025,104.13,-0.00390625,Sunday,12:10:00 AM,,,,,,,,,
9/28/2025 18:20,104-04?,6:20:00 PM,9/28/2025,104.13,-0.00390625,Sunday,12:20:00 AM,,,,,,,,,
9/28/2025 18:30,104-04¼,6:30:00 PM,9/28/2025,104.13,0,Sunday,12:30:00 AM,,,,,,,,,
9/28/2025 18:35,104-04?,6:35:00 PM,9/28/2025,104.14,0.00390625,Sunday,12:35:00 AM,,,,,,,,,
9/28/2025 18:40,104-04?,6:40:00 PM,9/28/2025,104.14,0.00390625,Sunday,12:40:00 AM,,,,,,,,,
9/28/2025 18:45,104-04¼,6:45:00 PM,9/28/2025,104.13,0,Sunday,12:45:00 AM,,,,,,,,,
9/28/2025 18:50,104-04¼,6:50:00 PM,9/28/2025,104.13,0,Sunday,12:50:00 AM,,,,,,,,,
9/28/2025 19:00,104-04?,7:00:00 PM,9/28/2025,104.13,-0.00390625,Sunday,1:00:00 AM,,,,,,,,,
9/28/2025 19:05,104-04¼,7:05:00 PM,9/28/2025,104.13,0,Sunday,1:05:00 AM,,,,,,,,,
9/28/2025 19:10,104-04¼,7:10:00 PM,9/28/2025,104.13,0,Sunday,1:10:00 AM,,,,,,,,,
9/28/2025 19:15,104-04¼,7:15:00 PM,9/28/2025,104.13,0,Sunday,1:15:00 AM,,,,,,,,,
9/28/2025 19:20,104-04¼,7:20:00 PM,9/28/2025,104.13,0,Sunday,1:20:00 AM,,,,,,,,,
9/28/2025 19:25,104-04¼,7:25:00 PM,9/28/2025,104.13,0,Sunday,1:25:00 AM,,,,,,,,,
9/28/2025 19:30,104-04¼,7:30:00 PM,9/28/2025,104.13,0,Sunday,1:30:00 AM,,,,,,,,,
9/28/2025 19:35,104-04¼,7:35:00 PM,9/28/2025,104.13,0,Sunday,1:35:00 AM,,,,,,,,,
9/28/2025 19:40,104-04¼,7:40:00 PM,9/28/2025,104.13,0,Sunday,1:40:00 AM,,,,,,,,,
9/28/2025 19:45,104-04¼,7:45:00 PM,9/28/2025,104.13,0,Sunday,1:45:00 AM,,,,,,,,,
9/28/2025 19:50,104-04¼,7:50:00 PM,9/28/2025,104.13,0,Sunday,1:50:00 AM,,,,,,,,,
9/28/2025 19:55,104-04¼,7:55:00 PM,9/28/2025,104.13,0,Sunday,1:55:00 AM,,,,,,,,,
9/28/2025 20:00,104-04¼,8:00:00 PM,9/28/2025,104.13,0,Sunday,2:00:00 AM,,,,,,,,,
9/28/2025 20:05,104-04?,8:05:00 PM,9/28/2025,104.14,0.00390625,Sunday,2:05:00 AM,,,,,,,,,
9/28/2025 20:10,104-04+,8:10:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:10:00 AM,,,,,,,,,
9/28/2025 20:15,104-04+,8:15:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:15:00 AM,,,,,,,,,
9/28/2025 20:20,104-04?,8:20:00 PM,9/28/2025,104.14,0.00390625,Sunday,2:20:00 AM,,,,,,,,,
9/28/2025 20:30,104-04+,8:30:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:30:00 AM,,,,,,,,,
9/28/2025 20:35,104-04+,8:35:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:35:00 AM,,,,,,,,,
9/28/2025 20:40,104-04+,8:40:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:40:00 AM,,,,,,,,,
9/28/2025 20:45,104-04+,8:45:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:45:00 AM,,,,,,,,,
9/28/2025 20:55,104-04+,8:55:00 PM,9/28/2025,104.14,0.0078125,Sunday,2:55:00 AM,,,,,,,,,
9/28/2025 21:00,104-04?,9:00:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:00:00 AM,,,,,,,,,
9/28/2025 21:05,104-04?,9:05:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:05:00 AM,,,,,,,,,
9/28/2025 21:10,104-04+,9:10:00 PM,9/28/2025,104.14,0.0078125,Sunday,3:10:00 AM,,,,,,,,,
9/28/2025 21:15,104-04+,9:15:00 PM,9/28/2025,104.14,0.0078125,Sunday,3:15:00 AM,,,,,,,,,
9/28/2025 21:20,104-04?,9:20:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:20:00 AM,,,,,,,,,
9/28/2025 21:25,104-04?,9:25:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:25:00 AM,,,,,,,,,
9/28/2025 21:30,104-04?,9:30:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:30:00 AM,,,,,,,,,
9/28/2025 21:40,104-04+,9:40:00 PM,9/28/2025,104.14,0.0078125,Sunday,3:40:00 AM,,,,,,,,,
9/28/2025 21:45,104-04?,9:45:00 PM,9/28/2025,104.14,0.01171875,Sunday,3:45:00 AM,,,,,,,,,
9/28/2025 21:50,104-04+,9:50:00 PM,9/28/2025,104.14,0.0078125,Sunday,3:50:00 AM,,,,,,,,,
9/28/2025 21:55,104-04+,9:55:00 PM,9/28/2025,104.14,0.0078125,Sunday,3:55:00 AM,,,,,,,,,
9/28/2025 22:00,104-04+,10:00:00 PM,9/28/2025,104.14,0.0078125,Sunday,4:00:00 AM,,,,,,,,,
9/28/2025 22:05,104-04?,10:05:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:05:00 AM,,,,,,,,,
9/28/2025 22:10,104-04?,10:10:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:10:00 AM,,,,,,,,,
9/28/2025 22:15,104-04?,10:15:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:15:00 AM,,,,,,,,,
9/28/2025 22:20,104-04?,10:20:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:20:00 AM,,,,,,,,,
9/28/2025 22:25,104-04?,10:25:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:25:00 AM,,,,,,,,,
9/28/2025 22:30,104-04?,10:30:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:30:00 AM,,,,,,,,,
9/28/2025 22:35,104-04?,10:35:00 PM,9/28/2025,104.14,0.00390625,Sunday,4:35:00 AM,,,,,,,,,
9/28/2025 23:00,104-04?,11:00:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:00:00 AM,,,,,,,,,
9/28/2025 23:10,104-04?,11:10:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:10:00 AM,,,,,,,,,
9/28/2025 23:15,104-04?,11:15:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:15:00 AM,,,,,,,,,
9/28/2025 23:20,104-04?,11:20:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:20:00 AM,,,,,,,,,
9/28/2025 23:35,104-04?,11:35:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:35:00 AM,,,,,,,,,
9/28/2025 23:40,104-04?,11:40:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:40:00 AM,,,,,,,,,
9/28/2025 23:45,104-04?,11:45:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:45:00 AM,,,,,,,,,
9/28/2025 23:50,104-04?,11:50:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:50:00 AM,,,,,,,,,
9/28/2025 23:55,104-04?,11:55:00 PM,9/28/2025,104.14,0.00390625,Sunday,5:55:00 AM,,,,,,,,,
9/29/2025 0:10,104-04?,12:10:00 AM,9/28/2025,104.14,0.00390625,Sunday,6:10:00 AM,,,,,,,,,
9/29/2025 0:15,104-04¼,12:15:00 AM,9/28/2025,104.13,0,Sunday,6:15:00 AM,,,,,,,,,
9/29/2025 0:20,104-04¼,12:20:00 AM,9/28/2025,104.13,0,Sunday,6:20:00 AM,,,,,,,,,
9/29/2025 0:25,104-04¼,12:25:00 AM,9/28/2025,104.13,0,Sunday,6:25:00 AM,,,,,,,,,
9/29/2025 0:30,104-04¼,12:30:00 AM,9/28/2025,104.13,0,Sunday,6:30:00 AM,,,,,,,,,
9/29/2025 0:35,104-04?,12:35:00 AM,9/28/2025,104.14,0.00390625,Sunday,6:35:00 AM,,,,,,,,,
9/29/2025 0:40,104-04¼,12:40:00 AM,9/28/2025,104.13,0,Sunday,6:40:00 AM,,,,,,,,,
9/29/2025 0:45,104-04?,12:45:00 AM,9/28/2025,104.14,0.00390625,Sunday,6:45:00 AM,,,,,,,,,
9/29/2025 0:50,104-04?,12:50:00 AM,9/28/2025,104.14,0.00390625,Sunday,6:50:00 AM,,,,,,,,,
9/29/2025 0:55,104-04?,12:55:00 AM,9/28/2025,104.14,0.00390625,Sunday,6:55:00 AM,,,,,,,,,
9/29/2025 1:00,104-04¼,1:00:00 AM,9/28/2025,104.13,0,Sunday,7:00:00 AM,,,,,,,,,
9/29/2025 1:05,104-04?,1:05:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:05:00 AM,,,,,,,,,
9/29/2025 1:10,104-04?,1:10:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:10:00 AM,,,,,,,,,
9/29/2025 1:20,104-04?,1:20:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:20:00 AM,,,,,,,,,
9/29/2025 1:30,104-04?,1:30:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:30:00 AM,,,,,,,,,
9/29/2025 1:35,104-04?,1:35:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:35:00 AM,,,,,,,,,
9/29/2025 1:40,104-04¼,1:40:00 AM,9/28/2025,104.13,0,Sunday,7:40:00 AM,,,,,,,,,
9/29/2025 1:45,104-04?,1:45:00 AM,9/28/2025,104.14,0.00390625,Sunday,7:45:00 AM,,,,,,,,,
9/29/2025 1:55,104-04¼,1:55:00 AM,9/28/2025,104.13,0,Sunday,7:55:00 AM,,,,,,,,,
9/29/2025 2:00,104-04?,2:00:00 AM,9/28/2025,104.14,0.00390625,Sunday,8:00:00 AM,,,,,,,,,
9/29/2025 2:05,104-04?,2:05:00 AM,9/28/2025,104.14,0.00390625,Sunday,8:05:00 AM,,,,,,,,,
9/29/2025 2:10,104-04?,2:10:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:10:00 AM,,,,,,,,,
9/29/2025 2:15,104-04+,2:15:00 AM,9/28/2025,104.14,0.0078125,Sunday,8:15:00 AM,,,,,,,,,
9/29/2025 2:20,104-04?,2:20:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:20:00 AM,,,,,,,,,
9/29/2025 2:25,104-04?,2:25:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:25:00 AM,,,,,,,,,
9/29/2025 2:30,104-04?,2:30:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:30:00 AM,,,,,,,,,
9/29/2025 2:35,104-04?,2:35:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:35:00 AM,,,,,,,,,
9/29/2025 2:40,104-04?,2:40:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:40:00 AM,,,,,,,,,
9/29/2025 2:45,104-04?,2:45:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:45:00 AM,,,,,,,,,
9/29/2025 2:50,104-04?,2:50:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:50:00 AM,,,,,,,,,
9/29/2025 2:55,104-04?,2:55:00 AM,9/28/2025,104.14,0.01171875,Sunday,8:55:00 AM,,,,,,,,,
9/29/2025 3:00,104-04?,3:00:00 AM,9/28/2025,104.14,0.01171875,Sunday,9:00:00 AM,,,,,,,,,
9/29/2025 3:05,104-04¾,3:05:00 AM,9/28/2025,104.15,0.015625,Sunday,9:05:00 AM,,,,,,,,,
9/29/2025 3:10,104-04¾,3:10:00 AM,9/28/2025,104.15,0.015625,Sunday,9:10:00 AM,,,,,,,,,
9/29/2025 3:15,104-04?,3:15:00 AM,9/28/2025,104.15,0.01953125,Sunday,9:15:00 AM,,,,,,,,,
9/29/2025 3:20,104-04¾,3:20:00 AM,9/28/2025,104.15,0.015625,Sunday,9:20:00 AM,,,,,,,,,
9/29/2025 3:25,104-04¾,3:25:00 AM,9/28/2025,104.15,0.015625,Sunday,9:25:00 AM,,,,,,,,,
9/29/2025 3:30,104-04?,3:30:00 AM,9/28/2025,104.15,0.01953125,Sunday,9:30:00 AM,,,,,,,,,
9/29/2025 3:35,104-04?,3:35:00 AM,9/28/2025,104.15,0.01953125,Sunday,9:35:00 AM,,,,,,,,,
9/29/2025 3:40,104-04¾,3:40:00 AM,9/28/2025,104.15,0.015625,Sunday,9:40:00 AM,,,,,,,,,
9/29/2025 3:45,104-05,3:45:00 AM,9/28/2025,104.16,0.0234375,Sunday,9:45:00 AM,,,,,,,,,
9/29/2025 3:50,104-05,3:50:00 AM,9/28/2025,104.16,0.0234375,Sunday,9:50:00 AM,,,,,,,,,
9/29/2025 3:55,104-05?,3:55:00 AM,9/28/2025,104.16,0.02734375,Sunday,9:55:00 AM,,,,,,,,,
9/29/2025 4:00,104-05?,4:00:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:00:00 AM,,,,,,,,,
9/29/2025 4:05,104-05?,4:05:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:05:00 AM,,,,,,,,,
9/29/2025 4:10,104-05¼,4:10:00 AM,9/28/2025,104.16,0.03125,Sunday,10:10:00 AM,,,,,,,,,
9/29/2025 4:15,104-05?,4:15:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:15:00 AM,,,,,,,,,
9/29/2025 4:20,104-05,4:20:00 AM,9/28/2025,104.16,0.0234375,Sunday,10:20:00 AM,,,,,,,,,
9/29/2025 4:25,104-05?,4:25:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:25:00 AM,,,,,,,,,
9/29/2025 4:30,104-05?,4:30:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:30:00 AM,,,,,,,,,
9/29/2025 4:35,104-05?,4:35:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:35:00 AM,,,,,,,,,
9/29/2025 4:40,104-05,4:40:00 AM,9/28/2025,104.16,0.0234375,Sunday,10:40:00 AM,,,,,,,,,
9/29/2025 4:45,104-05?,4:45:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:45:00 AM,,,,,,,,,
9/29/2025 4:50,104-05?,4:50:00 AM,9/28/2025,104.16,0.02734375,Sunday,10:50:00 AM,,,,,,,,,
9/29/2025 4:55,104-05,4:55:00 AM,9/28/2025,104.16,0.0234375,Sunday,10:55:00 AM,,,,,,,,,
9/29/2025 5:05,104-05,5:05:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:05:00 AM,,,,,,,,,
9/29/2025 5:10,104-05,5:10:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:10:00 AM,,,,,,,,,
9/29/2025 5:15,104-05,5:15:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:15:00 AM,,,,,,,,,
9/29/2025 5:20,104-05?,5:20:00 AM,9/28/2025,104.16,0.02734375,Sunday,11:20:00 AM,,,,,,,,,
9/29/2025 5:25,104-05,5:25:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:25:00 AM,,,,,,,,,
9/29/2025 5:30,104-05,5:30:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:30:00 AM,,,,,,,,,
9/29/2025 5:35,104-05,5:35:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:35:00 AM,,,,,,,,,
9/29/2025 5:40,104-05,5:40:00 AM,9/28/2025,104.16,0.0234375,Sunday,11:40:00 AM,,,,,,,,,
9/29/2025 5:45,104-05?,5:45:00 AM,9/28/2025,104.16,0.02734375,Sunday,11:45:00 AM,,,,,,,,,
9/29/2025 5:50,104-05?,5:50:00 AM,9/28/2025,104.16,0.02734375,Sunday,11:50:00 AM,,,,,,,,,
9/29/2025 5:55,104-05?,5:55:00 AM,9/28/2025,104.16,0.02734375,Sunday,11:55:00 AM,,,,,,,,,
9/29/2025 6:00,104-05?,6:00:00 AM,9/28/2025,104.16,0.02734375,Sunday,12:00:00 PM,,,,,,,,,
9/29/2025 6:05,104-05,6:05:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:05:00 PM,,,,,,,,,
9/29/2025 6:10,104-05,6:10:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:10:00 PM,,,,,,,,,
9/29/2025 6:15,104-05,6:15:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:15:00 PM,,,,,,,,,
9/29/2025 6:20,104-04?,6:20:00 AM,9/28/2025,104.15,0.01953125,Sunday,12:20:00 PM,,,,,,,,,
9/29/2025 6:25,104-05,6:25:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:25:00 PM,,,,,,,,,
9/29/2025 6:30,104-04¾,6:30:00 AM,9/28/2025,104.15,0.015625,Sunday,12:30:00 PM,,,,,,,,,
9/29/2025 6:35,104-05,6:35:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:35:00 PM,,,,,,,,,
9/29/2025 6:40,104-04?,6:40:00 AM,9/28/2025,104.15,0.01953125,Sunday,12:40:00 PM,,,,,,,,,
9/29/2025 6:45,104-04?,6:45:00 AM,9/28/2025,104.15,0.01953125,Sunday,12:45:00 PM,,,,,,,,,
9/29/2025 6:50,104-05,6:50:00 AM,9/28/2025,104.16,0.0234375,Sunday,12:50:00 PM,,,,,,,,,
9/29/2025 6:55,104-04?,6:55:00 AM,9/28/2025,104.15,0.01953125,Sunday,12:55:00 PM,,,,,,,,,
9/29/2025 7:00,104-05,7:00:00 AM,9/28/2025,104.16,0.0234375,Sunday,1:00:00 PM,,,,,,,,,
9/29/2025 7:05,104-04?,7:05:00 AM,9/28/2025,104.15,0.01953125,Sunday,1:05:00 PM,,,,,,,,,
9/29/2025 7:10,104-04¾,7:10:00 AM,9/28/2025,104.15,0.015625,Sunday,1:10:00 PM,,,,,,,,,
9/29/2025 7:15,104-04¾,7:15:00 AM,9/28/2025,104.15,0.015625,Sunday,1:15:00 PM,,,,,,,,,
9/29/2025 7:20,104-04?,7:20:00 AM,9/28/2025,104.15,0.01953125,Sunday,1:20:00 PM,,,,,,,,,
9/29/2025 7:25,104-04?,7:25:00 AM,9/28/2025,104.14,0.01171875,Sunday,1:25:00 PM,,,,,,,,,
9/29/2025 7:30,104-04¾,7:30:00 AM,9/28/2025,104.15,0.015625,Sunday,1:30:00 PM,,,,,,,,,
9/29/2025 7:35,104-04¾,7:35:00 AM,9/28/2025,104.15,0.015625,Sunday,1:35:00 PM,,,,,,,,,
9/29/2025 7:40,104-04¾,7:40:00 AM,9/28/2025,104.15,0.015625,Sunday,1:40:00 PM,,,,,,,,,
9/29/2025 7:45,104-05,7:45:00 AM,9/28/2025,104.16,0.0234375,Sunday,1:45:00 PM,,,,,,,,,
9/29/2025 7:50,104-04¾,7:50:00 AM,9/28/2025,104.15,0.015625,Sunday,1:50:00 PM,,,,,,,,,
9/29/2025 7:55,104-04?,7:55:00 AM,9/28/2025,104.15,0.01953125,Sunday,1:55:00 PM,,,,,,,,,
9/29/2025 8:00,104-04¾,8:00:00 AM,9/28/2025,104.15,0.015625,Sunday,2:00:00 PM,,,,,,,,,
9/29/2025 8:05,104-04?,8:05:00 AM,9/28/2025,104.14,0.01171875,Sunday,2:05:00 PM,,,,,,,,,
9/29/2025 8:10,104-04¾,8:10:00 AM,9/28/2025,104.15,0.015625,Sunday,2:10:00 PM,,,,,,,,,
9/29/2025 8:15,104-04?,8:15:00 AM,9/28/2025,104.14,0.01171875,Sunday,2:15:00 PM,,,,,,,,,
9/29/2025 8:20,104-04+,8:20:00 AM,9/28/2025,104.14,0.0078125,Sunday,2:20:00 PM,,,,,,,,,
9/29/2025 8:25,104-04?,8:25:00 AM,9/28/2025,104.14,0.01171875,Sunday,2:25:00 PM,,,,,,,,,
9/29/2025 8:30,104-04?,8:30:00 AM,9/28/2025,104.14,0.00390625,Sunday,2:30:00 PM,,,,,,,,,
9/29/2025 8:35,104-04?,8:35:00 AM,9/28/2025,104.14,0.00390625,Sunday,2:35:00 PM,,,,,,,,,
9/29/2025 8:40,104-04?,8:40:00 AM,9/28/2025,104.14,0.00390625,Sunday,2:40:00 PM,,,,,,,,,
9/29/2025 8:45,104-04+,8:45:00 AM,9/28/2025,104.14,0.0078125,Sunday,2:45:00 PM,,,,,,,,,
9/29/2025 8:50,104-04+,8:50:00 AM,9/28/2025,104.14,0.0078125,Sunday,2:50:00 PM,,,,,,,,,
9/29/2025 8:55,104-04+,8:55:00 AM,9/28/2025,104.14,0.0078125,Sunday,2:55:00 PM,,,,,,,,,
9/29/2025 9:00,104-04?,9:00:00 AM,9/28/2025,104.13,-0.00390625,Sunday,3:00:00 PM,,,,,,,,,
9/29/2025 9:05,104-04,9:05:00 AM,9/28/2025,104.13,-0.0078125,Sunday,3:05:00 PM,,,,,,,,,
9/29/2025 9:10,104-03¾,9:10:00 AM,9/28/2025,104.12,-0.015625,Sunday,3:10:00 PM,,,,,,,,,
9/29/2025 9:15,104-03¾,9:15:00 AM,9/28/2025,104.12,-0.015625,Sunday,3:15:00 PM,,,,,,,,,
9/29/2025 9:20,104-04,9:20:00 AM,9/28/2025,104.13,-0.0078125,Sunday,3:20:00 PM,,,,,,,,,
9/29/2025 9:25,104-04,9:25:00 AM,9/28/2025,104.13,-0.0078125,Sunday,3:25:00 PM,,,,,,,,,
9/29/2025 9:30,104-04?,9:30:00 AM,9/28/2025,104.13,-0.00390625,Sunday,3:30:00 PM,,,,,,,,,
9/29/2025 9:35,104-04¼,9:35:00 AM,9/28/2025,104.13,0,Sunday,3:35:00 PM,,,,,,,,,
9/29/2025 9:40,104-04¼,9:40:00 AM,9/28/2025,104.13,0,Sunday,3:40:00 PM,,,,,,,,,
9/29/2025 9:45,104-04?,9:45:00 AM,9/28/2025,104.14,0.00390625,Sunday,3:45:00 PM,,,,,,,,,
9/29/2025 9:50,104-04¾,9:50:00 AM,9/28/2025,104.15,0.015625,Sunday,3:50:00 PM,,,,,,,,,
9/29/2025 9:55,104-04?,9:55:00 AM,9/28/2025,104.14,0.01171875,Sunday,3:55:00 PM,,,,,,,,,
9/29/2025 10:00,104-04?,10:00:00 AM,9/28/2025,104.14,0.00390625,Sunday,4:00:00 PM,,,,,,,,,
9/29/2025 10:05,104-04¾,10:05:00 AM,9/28/2025,104.15,0.015625,Sunday,4:05:00 PM,,,,,,,,,
9/29/2025 10:10,104-04?,10:10:00 AM,9/28/2025,104.14,0.01171875,Sunday,4:10:00 PM,,,,,,,,,
9/29/2025 10:15,104-04?,10:15:00 AM,9/28/2025,104.14,0.01171875,Sunday,4:15:00 PM,,,,,,,,,
9/29/2025 10:20,104-04¾,10:20:00 AM,9/28/2025,104.15,0.015625,Sunday,4:20:00 PM,,,,,,,,,
9/29/2025 10:25,104-04¾,10:25:00 AM,9/28/2025,104.15,0.015625,Sunday,4:25:00 PM,,,,,,,,,
9/29/2025 10:30,104-04¾,10:30:00 AM,9/28/2025,104.15,0.015625,Sunday,4:30:00 PM,,,,,,,,,
9/29/2025 10:35,104-04¾,10:35:00 AM,9/28/2025,104.15,0.015625,Sunday,4:35:00 PM,,,,,,,,,
9/29/2025 10:40,104-04¾,10:40:00 AM,9/28/2025,104.15,0.015625,Sunday,4:40:00 PM,,,,,,,,,
9/29/2025 10:45,104-04¾,10:45:00 AM,9/28/2025,104.15,0.015625,Sunday,4:45:00 PM,,,,,,,,,
9/29/2025 10:50,104-04¾,10:50:00 AM,9/28/2025,104.15,0.015625,Sunday,4:50:00 PM,,,,,,,,,
9/29/2025 10:55,104-04?,10:55:00 AM,9/28/2025,104.15,0.01953125,Sunday,4:55:00 PM,,,,,,,,,
9/29/2025 11:00,104-05?,11:00:00 AM,9/28/2025,104.16,0.02734375,Sunday,5:00:00 PM,,,,,,,,,
9/29/2025 11:05,104-05¼,11:05:00 AM,9/28/2025,104.16,0.03125,Sunday,5:05:00 PM,,,,,,,,,
9/29/2025 11:10,104-05?,11:10:00 AM,9/28/2025,104.17,0.03515625,Sunday,5:10:00 PM,,,,,,,,,
9/29/2025 11:15,104-05¼,11:15:00 AM,9/28/2025,104.16,0.03125,Sunday,5:15:00 PM,,,,,,,,,
9/29/2025 11:20,104-05,11:20:00 AM,9/28/2025,104.16,0.0234375,Sunday,5:20:00 PM,,,,,,,,,
9/29/2025 11:25,104-05¼,11:25:00 AM,9/28/2025,104.16,0.03125,Sunday,5:25:00 PM,,,,,,,,,
9/29/2025 11:30,104-05,11:30:00 AM,9/28/2025,104.16,0.0234375,Sunday,5:30:00 PM,,,,,,,,,
9/29/2025 11:35,104-05,11:35:00 AM,9/28/2025,104.16,0.0234375,Sunday,5:35:00 PM,,,,,,,,,
9/29/2025 11:40,104-05¼,11:40:00 AM,9/28/2025,104.16,0.03125,Sunday,5:40:00 PM,,,,,,,,,
9/29/2025 11:45,104-05¼,11:45:00 AM,9/28/2025,104.16,0.03125,Sunday,5:45:00 PM,,,,,,,,,
9/29/2025 11:50,104-05¼,11:50:00 AM,9/28/2025,104.16,0.03125,Sunday,5:50:00 PM,,,,,,,,,
9/29/2025 11:55,104-05,11:55:00 AM,9/28/2025,104.16,0.0234375,Sunday,5:55:00 PM,,,,,,,,,
9/29/2025 12:00,104-05,12:00:00 PM,9/28/2025,104.16,0.0234375,Sunday,6:00:00 PM,,,,,,,,,
9/29/2025 12:05,104-04?,12:05:00 PM,9/28/2025,104.15,0.01953125,Sunday,6:05:00 PM,,,,,,,,,
9/29/2025 12:10,104-05?,12:10:00 PM,9/28/2025,104.16,0.02734375,Sunday,6:10:00 PM,,,,,,,,,
9/29/2025 12:15,104-05,12:15:00 PM,9/28/2025,104.16,0.0234375,Sunday,6:15:00 PM,,,,,,,,,
9/29/2025 12:20,104-04?,12:20:00 PM,9/28/2025,104.15,0.01953125,Sunday,6:20:00 PM,,,,,,,,,
9/29/2025 12:25,104-05,12:25:00 PM,9/28/2025,104.16,0.0234375,Sunday,6:25:00 PM,,,,,,,,,
9/29/2025 12:30,104-04?,12:30:00 PM,9/28/2025,104.15,0.01953125,Sunday,6:30:00 PM,,,,,,,,,
